"Registration Number","Title","Participant(s)","EIF information","Registration Date","Subject terms","Agreement type","UNTS Volume Number","EIF Date","Registration Year","Registration Month","Registration Day","EIF Year","EIF Month","EIF Day","Place1","Date1","Date1_Year","Date1_Month","Date1_Day","Place2","Date2","Date2_Year","Date2_Month","Date2_Day"
"100","Exchange of notes constituting a Sino-British agreement on jurisdiction over members of their respective forces present in the territory of the other party","China*, United Kingdom of Great Britain and Northern Ireland","7 July 1945 by the exchange of the said notes",1948-04-05,"Military matters, Judicial matters, Criminal matters","Bilateral","14 (p.455)",1945-07-07,1948,4,5,1945,7,7,"Chungking",1945-07-07,1945,7,7,NA,NA,NA,NA,NA
"213","Exchange of notes between the Royal Government of Iraq and His Majesty's Government in the United Kingdom respecting the status of the Iraqi Diplomatic Mission in London and the precedence of His Majesty's Ambassador at Baghdad","Iraq*, United Kingdom of Great Britain and Northern Ireland","2 August 1946 by the exchange of the said notes",1948-03-30,"Diplomatic and consular relations","Bilateral","14 (p.93)",1946-08-02,1948,3,30,1946,8,2,"Baghdad",1946-08-02,1946,8,2,NA,NA,NA,NA,NA
"212","Exchange of notes between H.E. Dr. Wang-Shih-Chieh, Minister for Foreign Affairs of the Republic of China, and H.E. Sir Ralph Skrine Stevenson, His Britanic Majesty's Ambassador to the Republic of China, giving effect to the Customs Agreement between China and Hong Kong","China*, United Kingdom of Great Britain and Northern Ireland","12 January 1948 by the exchange of the said notes",1948-03-18,"Customs","Bilateral","14 (p.73)",1948-01-12,1948,3,18,1948,1,12,"Nanking",1948-01-12,1948,1,12,NA,NA,NA,NA,NA
"220","Exchange of notes between China and Portugal for the relinquishment by Portugal of its rights relating to the consular jurisdiction in China and the adjustment of certain other matters","China*, Portugal","1 April 1947 by the exchange of the said notes",1948-04-05,"Legal matters, Judicial matters, Diplomatic and consular relations","Bilateral","14 (p.177)",1947-04-01,1948,4,5,1947,4,1,"Nanking",1947-04-01,1947,4,1,NA,NA,NA,NA,NA
"219","Exchange of notes between China and Canada constituting a commercial modus vivendi","Canada, China*","26 September 1946 by the exchange of the said notes",1948-04-05,"Trade","Bilateral","14 (p.167)",1946-09-26,1948,4,5,1946,9,26,"Nanking",1946-09-26,1946,9,26,NA,NA,NA,NA,NA
"218","Exchange of notes betweeen China and Switzerland on the renunciation by Switzerland of her rights to exercise consular jurisdiction in China and the special rights appertaining thereto","China*, Switzerland","13 March 1946 by the exchange of the said notes",1948-04-05,"Judicial matters, Diplomatic and consular relations","Bilateral","14 (p.159)",1946-03-13,1948,4,5,1946,3,13,"Bern",1946-03-13,1946,3,13,NA,NA,NA,NA,NA
"217","Exchange of letters between China and France relating to the relief of Chinese troops by French troops in North Indochina","China*, France","28 February 1946 by the exchange of the said letters",1948-04-05,"Indochina, Military matters","Bilateral","14 (p.151)",1946-02-28,1948,4,5,1946,2,28,"Chungking",1946-02-28,1946,2,28,NA,NA,NA,NA,NA
"366","Convention regarding the admission of Cuban Consular officials into the Netherlands Colonies","Cuba, Netherlands*","26 January 1923 , in accordance with article 14",1923-01-09,"Diplomatic and consular relations","Bilateral","14 (p.29)",1923-01-26,1923,1,9,1923,1,26,"TheHague",1913-12-31,1913,12,31,NA,NA,NA,NA,NA
"101","Convention between the National Government of the Republic of China and the Provisional Government of the French Republic for the return of the leased territory of Kwang-Chow-Wan","China*, France","18 August 1945 by signature, in accordance with article VI",1948-04-05,"Territories, Frontiers, Legal matters","Bilateral","14 (p.477)",1945-08-18,1948,4,5,1945,8,18,"Chungking",1945-08-18,1945,8,18,NA,NA,NA,NA,NA
"221","Constitution of the World Health Organization","Afghanistan, Albania, Albania, Algeria, Andorra, Angola, Antigua and Barbuda, Argentina, Argentina, Armenia, Australia, Australia, Austria, Austria, Azerbaijan, Bahamas, Bahrain, Bangladesh, Barbados, Belgium, Belgium, Belize, Bhutan, Bolivia, Bolivia, Bosnia and Herzegovina, Botswana, Brazil, Brazil, Brunei Darussalam, Bulgaria, Bulgaria, Burma, Burundi, Byelorussian Soviet Socialist Republic, Byelorussian Soviet Socialist Republic, Cambodia, Cameroon, Canada, Canada, Cape Verde, Central African Republic, Ceylon, Chad, Chile, Chile, China, Colombia, Colombia, Comoros, Congo (Brazzaville), Congo (Leopoldville), Cook Islands, Costa Rica, Costa Rica, Croatia, Cuba, Cuba, Cyprus, Czech Republic, Czechoslovakia, Czechoslovakia, Dahomey, Democratic People's Republic of Korea, Denmark, Denmark, Djibouti, Dominica, Dominican Republic, Dominican Republic, Ecuador, Ecuador, Egypt, Egypt, El Salvador, El Salvador, Equatorial Guinea, Eritrea, Estonia, Ethiopia, Ethiopia, Federal Republic of Germany, Federal Republic of Germany, Fiji, Finland, Finland, France, France, Gabon, Gambia, Georgia, German Democratic Republic, Ghana, Greece, Greece, Grenada, Guatemala, Guatemala, Guinea, Guinea-Bissau, Guyana, Haiti, Haiti, Honduras, Honduras, Hungary, Hungary, Hungary, Iceland, India, India, Indonesia, Iran, Iraq, Iraq, Ireland, Ireland, Islamic Republic of Iran, Israel, Italy, Italy, Ivory Coast, Jamaica, Japan, Jordan, Jordan, Kazakhstan, Kenya, Kiribati, Korea, Kuwait, Kyrgyzstan, Laos, Latvia, Lebanon, Lebanon, Lesotho, Liberia, Liberia, Libya, Lithuania, Luxembourg, Luxembourg, Madagascar, Malawi, Malaysia, Maldives, Mali, Malta, Marshall Islands, Mauritania, Mauritius, Mexico, Mexico, Micronesia (Federated States of), Monaco, Mongolia, Montenegro, Morocco, Mozambique, Namibia, Nauru, Nepal, Netherlands, Netherlands, New Zealand, New Zealand, Nicaragua, Nicaragua, Niger, Nigeria, Niue, Norway, Norway, Oman, Pakistan, Palau, Panama, Panama, Papua New Guinea, Paraguay, Paraguay, Peru, Peru, Philippines, Philippines, Poland, Poland, Portugal, Portugal, Qatar, Republic of Korea, Republic of Moldova, Romania, Rwanda, Samoa, San Marino, Sao Tome and Principe, Saudi Arabia, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Singapore, Slovakia, Slovenia, Solomon Islands, Somalia, South Africa, South Sudan, Southern Yemen, Spain, St. Christopher and Nevis, St. Lucia, St. Vincent and the Grenadines, Sudan, Suriname, Swaziland, Sweden, Sweden, Switzerland, Switzerland, Syria, Syria, Tajikistan, Thailand, Thailand, The former Yugoslav Republic of Macedonia, Timor-Leste, Togo, Tonga, Trinidad and Tobago, Tunisia, Turkey, Turkey, Turkmenistan, Tuvalu, Uganda, Ukrainian Soviet Socialist Republic, Ukrainian Soviet Socialist Republic, Union of South Africa, Union of Soviet Socialist Republics, Union of Soviet Socialist Republics, United Arab Emirates, United Kingdom of Great Britain and Northern Ireland, United States of America, United States of America, Upper Volta, Uruguay, Uruguay, Uzbekistan, Vanuatu, Venezuela, Venezuela, Viet Nam, Yemen Arab Republic, Yugoslavia (Federal Republic of), Zambia, Zimbabwe","7 April 1948 , in accordance with article 80",1948-04-07,"Charters-Constitutions-Statutes, Health and health services, World Health Organization (WHO)","Multilateral","14 (p.185)",1948-04-07,1948,4,7,1948,4,7,"NewYork",1946-07-22,1946,7,22,NA,NA,NA,NA,NA
"208","Air Transport Agreement between the Swedish Government and the Government of the Turkish Republic","Sweden, Turkey*","24 October 1946 by the exchange of the instruments of ratification, in accordance with article 11",1948-03-09,"Transport, Aviation","Bilateral","14 (p.21)",1946-10-24,1948,3,9,1946,10,24,"Ankara",1946-06-26,1946,6,26,NA,NA,NA,NA,NA
"222","Agreement for the maintenance or restoration of industrial property rights affected by the second world war","Belgium, Brazil, Bulgaria, Czechoslovakia, Denmark, Dominican Republic, Finland, France, Greece, Hungary, Ireland, Italy, Lebanon, Liechtenstein, Luxembourg, Netherlands, Netherlands, New Zealand, Norway, Poland, Portugal, Romania, Spain, Spanish Colonies, Spanish Morocco, Sweden, Switzerland, Syria, Turkey, Union of South Africa, United Kingdom of Great Britain and Northern Ireland","23 May 1947 , in accordance with article 9",1948-04-16,"War, Property matters, Claims-Debts","Multilateral","14 (p.287)",1947-05-23,1948,4,16,1947,5,23,"Neuchâtel",1947-02-08,1947,2,8,NA,NA,NA,NA,NA
"214","Agreement between the Turkish Republic and the Czechoslovak Republic respecting air communications","Czechoslovakia, Turkey*","12 December 1947 by the exchange of the instruments of ratification, in accordance with article 10",1948-03-31,"Transport, Aviation","Bilateral","14 (p.101)",1947-12-12,1948,3,31,1947,12,12,"Ankara",1947-03-05,1947,3,5,NA,NA,NA,NA,NA
"96","Agreement between the Governments of China and Canada on the principles applying to the provision by Canada of Canadian war supplies to China under the War Appropriation (United Nations Mutual Aid) Act of Canada 1943","Canada, China*","22 March 1944 by signature, in accordance with article 11",1948-04-05,"War, Military matters, Assistance","Bilateral","14 (p.397)",1944-03-22,1948,4,5,1944,3,22,"Ottawa",1944-03-22,1944,3,22,NA,NA,NA,NA,NA
"209","Agreement between the Government of the Turkish Republic and the Provisional Government of the French Republic respecting air communications","France, Turkey*","30 June 1947 by the exchange of the instruments of ratification, in accordance with article 11",1948-03-09,"Transport, Aviation","Bilateral","14 (p.33)",1947-06-30,1948,3,9,1947,6,30,"Ankara",1946-10-12,1946,10,12,NA,NA,NA,NA,NA
"211","Agreement between the Government of the Turkish Republic and the Government of the Netherlands respecting air communications","Netherlands, Turkey*","3 September 1947 , in accordance with article 11",1948-03-09,"Transport, Aviation","Bilateral","14 (p.59)",1947-09-03,1948,3,9,1947,9,3,"Ankara",1947-03-19,1947,3,19,NA,NA,NA,NA,NA
"92","Agreement between the Government of the Republic of China and the Government of the United States of America on the principle applied to mutual aid in prosecution of the war against aggression authorized and provided for by the Acts of 11 March 1941 of the Congress of the United States","China*, United States of America","2 June 1942 by notification, in accordance with article VIII",1948-04-05,"War, Assistance","Bilateral","14 (p.344)",1942-06-02,1948,4,5,1942,6,2,"Washington",1942-06-02,1942,6,2,NA,NA,NA,NA,NA
"207","Agreement between Denmark and Sweden respecting the transfer of members between sick funds in Denmark and Sweden","Denmark*, Sweden","1 January 1948 , in accordance with paragraph 7",1948-03-04,"Insurance, Health and health services","Bilateral","14 (p.3)",1948-01-01,1948,3,4,1948,1,1,"Copenhagen",1947-12-23,1947,12,23,NA,NA,NA,NA,NA
"223","Agreement between Denmark and Norway respecting the transfer of members between sick funds in Denmark and Norway","Denmark*, Norway","1 January 1948 , in accordance with paragraph 7",1948-04-16,"Insurance, Health and health services","Bilateral","14 (p.307)",1948-01-01,1948,4,16,1948,1,1,"Oslo",1948-01-21,1948,1,21,NA,NA,NA,NA,NA
"216","Agreement between China and France respecting Sino-Indochinese relations","China*, France","provisionally on 28 February 1946 by signature, in accordance with article III(IV)",1948-04-05,"Mutual relations","Bilateral","14 (p.137)",1946-02-28,1948,4,5,1946,2,28,"Chungking",1946-02-28,1946,2,28,NA,NA,NA,NA,NA
